guid,name,groupPrefab,category,condition,conditionModifiers,conditionSource,incompatible,enabled,reviewStatus,reviewTag,usability,weapons,forms,sourceUnit,hasRuleEntry,notes
-939006306,Primary Attack,AB_Poloma_SpiritRift_Group,Other,CloseRange,Channel,auto,,,Unreviewed,,Conditional,,,Lesser Blood Soul,,
992487676,Primary Attack,AB_Prog_Boomerang_Group,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,,,
1922493152,Primary Attack,AB_Purifier_ChaosQuake_AbilityGroup,Other,CloseRange,Channel,auto,,,Unreviewed,,Conditional,,,Primal Blood Soul,,
698366326,Primary Attack,AB_Purifier_JetPunch_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,Primal Blood Soul,,
452849117,Primary Attack,AB_Purifier_JetPunch_Swing_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,,,
382761265,Primary Attack,AB_Scarecrow_Scream_Group,Other,CloseRange,Channel,auto,,,Unreviewed,,Conditional,,,Scarecrow,,
1245308829,Primary Attack,AB_Scratcher_Launcher_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,Harpy Scratcher,,
769558056,Primary Attack,AB_Scratcher_Melee_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,Harpy Scratcher,,
-1262842180,Primary Attack,AB_Shapeshift_Wolf_Bite_Group,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,,,
1423169435,Primary Attack,AB_SlaveMaster_Hook_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,Slave Master,,
-725150213,Primary Attack,AB_SlaveMaster_Knockdown_AbilityGroup,Other,CloseRange,,auto,,,Reviewed,reaction,Conditional,,,Slave Master,yes,B1 audit: reaction (counter/knockdown) — may be a real CC; evaluate in-game
-366103191,Primary Attack,AB_SlaveMaster_ScatterShot_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,,,
-1969627539,Primary Attack,AB_SlaveMaster_Swing_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,Slave Master,,
2122592609,Primary Attack,AB_SlaveRuffian_Mine_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,Ruffian,,
1168210403,Primary Attack,AB_Sommelier_GroundStab_AbilityGroup,Other,CloseRange,Channel,auto,,,Unreviewed,,Conditional,,,Baron du Bouchon the Sommelier,,
1078822594,Primary Attack,AB_Sommelier_MeleeHorizontal_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,Baron du Bouchon the Sommelier,,
-1157907958,Primary Attack,AB_Sommelier_MeleeSwing_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,Baron du Bouchon the Sommelier,,
-891106318,Primary Attack,AB_Spider_Baneling_Explode_Poison_Group,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,Unstable Spider,,
-1425167877,Primary Attack,AB_Spider_Forest_Cocoonify_AbilityGroup,Other,Summon,Channel,auto,,,Unreviewed,,Conditional,,,Forest Dweller,,
-292254536,Primary Attack,AB_Spider_Forestling_Attack_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,Forest Spawnling,,
1693120911,Primary Attack,AB_Spider_Melee_FastMeleeAttack_Group,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,Spider Melee Gate Boss Summon,,
2130811227,Primary Attack,AB_Spider_Queen_Cocoonify_AbilityGroup,Other,Summon,,auto,,,Unreviewed,,Conditional,,,Primal Blood Soul,,
-1694480301,Primary Attack,AB_Spider_Range_CloseAttack_Group,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,Weaver,,
-1655641312,Primary Attack,AB_Spider_Spiderling_Attack_Group,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,Spiderling,,
-1045581646,Primary Attack,AB_StoneGolem_GroundSlam_AbilityGroup,Other,CloseRange,Channel,auto,,,Unreviewed,,Conditional,,,Stone Golem,,
418002062,Primary Attack,AB_StoneGolem_RockSlam_AbilityGroup,Other,Aimed,,auto,,,Unreviewed,,Conditional,,,Stone Golem,,
1487412876,Primary Attack,AB_Trader_Farbane_Stalker_ChargeAttack_Group,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,Shady Gem Dealer,,
787005490,Primary Attack,AB_Trader_Farbane_Theif_HeavyAttack_Group,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,Shady Goods Dealer,,
-1844993528,Primary Attack,AB_Trader_Farbane_Thief_MeleeAttack01_Group,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,Shady Goods Dealer,,
922686381,Primary Attack,AB_Trader_Farbane_Thief_MeleeAttack02_Group,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,Treasure Hunter,,
-1553594984,Primary Attack,AB_Undead_Assassin_DoubleStrikeFollowUp_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,Undead Assassin,,
561623729,Primary Attack,AB_Undead_Assassin_HeavyAttack_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,Undead Assassin,,
-1651089042,Primary Attack,AB_Undead_Assassin_JumpBackward_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,Undead Assassin,,
-163679409,Primary Attack,AB_Undead_Assassin_JumpForward_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,Undead Assassin,,
-1160883278,Primary Attack,AB_Undead_Banshee_HeavyAttack_Group,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,Banshee,,
633696135,Primary Attack,AB_Undead_Banshee_Shriek_Group,Other,CloseRange,Channel,auto,,,Unreviewed,,Conditional,,,Banshee,,
-1398375841,Primary Attack,AB_Undead_Banshee_Teleport_Group,Other,Aimed,,auto,,,Unreviewed,,Conditional,,,Banshee,,
57588514,Primary Attack,AB_Undead_GhostAssassin_DoubleStrikeFollowUp_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,Ghost Assassin,,
1791635791,Primary Attack,AB_Undead_GhostAssassin_HeavyAttack_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,Ghost Assassin,,
236831977,Primary Attack,AB_Undead_GhostAssassin_JumpBackward_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,Ghost Assassin,,
-923762386,Primary Attack,AB_Undead_GhostAssassin_JumpForward_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,Ghost Assassin,,
955484879,Primary Attack,AB_Undead_GhostGuardian_Charge_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,Ghost Guardian,,
1059734295,Primary Attack,AB_Undead_GhostGuardian_ChargeFollowUp_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,Ghost Guardian,,
-955554663,Primary Attack,AB_Undead_Guardian_Charge_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,Undead Guardian,,
124368471,Primary Attack,AB_Undead_Guardian_ChargeFollowUp_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,Undead Guardian,,
-1532726733,Primary Attack,AB_Undead_Infiltrator_AfterImage_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,Primal Blood Soul,,
1986068244,Primary Attack,AB_Undead_Infiltrator_ArmyOfShadows_AbilityGroup,Other,CloseRange,Channel,auto,,,Unreviewed,,Conditional,,,Primal Blood Soul,,
-1422240708,Primary Attack,AB_Undead_Infiltrator_HeavyAttack_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,Primal Blood Soul,,
-1108274345,Primary Attack,AB_Undead_Infiltrator_MasterOfDisguise_AbilityGroup,Other,CloseRange,Channel,auto,,,Unreviewed,,Conditional,,,,,
94933870,Primary Attack,AB_Undead_Infiltrator_ShadowFlurry_AbilityGroup,Other,CloseRange,Channel,auto,,,Unreviewed,,Conditional,,,Primal Blood Soul,,
211628325,Primary Attack,AB_Undead_Leader_AreaAttack_Group,Other,CloseRange,Channel,auto,,,Unreviewed,,Conditional,,,Kriig the Undead General,,
-660542965,Primary Attack,AB_Undead_ShadowSoldier_GateBoss_ShadowStrike_Strike_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,,,
1435233272,Primary Attack,AB_Undead_ShadowSoldier_ShadowStrike_Strike_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,,,
937561987,Primary Attack,AB_Undead_SkeletonGolem_Swallow_AbilityGroup,Other,Aimed,,auto,,,Unreviewed,,Conditional,,,Corpse Pile,,
-1912093062,Primary Attack,AB_Undead_ZealousCultist_Ghost_Possess_AbilityGroup,Other,CloseRange,Channel,auto,,,Unreviewed,,Conditional,,,Banshee,,
-597391921,Primary Attack,AB_Undead_ZealousCultist_ShadowMeld_Melee_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,Foulrot the Soultaker,,
483769006,Primary Attack,AB_Unholy_DeathKnightStrike_AbilityGroup,Other,Summon,,auto,,,Unreviewed,,Conditional,,,Unholy Death Knight,,
-1356470853,Primary Attack,AB_Unholy_UnstableArarchnid_Explode_AbilityGroup,Other,Summon,,auto,,,Unreviewed,,Conditional,,,Unstable Spider,,
-1439531953,Primary Attack,AB_Vampire_Axe_Primary_Mounted_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,,,
-1730693034,Primary Attack,AB_Vampire_BloodKnight_FieldOfSpears_AbilityGroup,Other,Aimed,,auto,,,Unreviewed,,Conditional,,,General Valencia the Depraved,,
-1069881409,Primary Attack,AB_Vampire_BloodKnight_LineupDash_AbilityGroup,Other,Movement,,auto,,,Unreviewed,,Conditional,,,General Valencia the Depraved,,
1636251764,Primary Attack,AB_Vampire_CrimsonIronMaiden_Entomb_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,Crimson Maiden,,
1070827786,Primary Attack,AB_Vampire_Crossbow_Primary_Group,Other,Summon,,auto,,,Unreviewed,,Conditional,,,,,
-187744612,Primary Attack,AB_Vampire_Crossbow_Primary_Mounted_Group,Other,Aimed,,auto,,,Unreviewed,,Conditional,,,,,
-1362190512,Primary Attack,AB_Vampire_Dracula_WolfFollowup_Right_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,Dracula the Immortal King,,
174655882,Primary Attack,AB_Vampire_GreatSword_Mounted_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,,,
-8479990,Primary Attack,AB_Vampire_Longbow_Primary_AbilityGroup,Other,Summon,Channel,auto,,,Unreviewed,,Conditional,,,,,
815729526,Primary Attack,AB_Vampire_Longbow_Primary_Mounted_Group,Other,Summon,Channel,auto,,,Unreviewed,,Conditional,,,,,
-1874296899,Primary Attack,AB_Vampire_Mace_Primary_Mounted_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,,,
-1360812741,Primary Attack,AB_Vampire_Reaper_Primary_Mounted_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,,,
-1315478418,Primary Attack,AB_Vampire_Slashers_Primary_Mounted_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,,,
409165231,Primary Attack,AB_Vampire_Spear_Primary_Mounted_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,,,
1612184116,Primary Attack,AB_Vampire_Sword_Primary_Mounted_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,,,
-57462538,Primary Attack,AB_Vampire_Unarmed_Primary_Mounted_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,,,
-593875444,Primary Attack,AB_Vampire_Withered_SlowAttack_Group,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,Withered Vampire,,
-1770479364,Primary Attack,AB_VBlood_IceRanger_Primary_AbilityGroup,Other,Aimed,Channel,auto,,,Unreviewed,,Conditional,,,General Elena the Hollow,,
-336633586,Primary Attack,AB_VBlood_IceRanger_Primary_Followup_AbilityGroup,Other,Aimed,,auto,,,Unreviewed,,Conditional,,,General Elena the Hollow,,
-70575944,Primary Attack,AB_Vermin_DireRat_MultiGnaw_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,Nibbles the Putrid Rat,,
1450204157,Primary Attack,AB_Vermin_DireRat_MultiGnawBuff_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,Nibbles the Putrid Rat,,
-1024883556,Primary Attack,AB_Vermin_DireRat_PoisonBurst_AbilityGroup,Other,CloseRange,Channel,auto,,,Unreviewed,,Conditional,,,Nibbles the Putrid Rat,,
1552780633,Primary Attack,AB_VHunter_Leader_MeleeHorizontal_Group,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,Tristan the Vampire Hunter,,
224496996,Primary Attack,AB_VHunter_Leader_MeleeStraight_Group,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,Tristan the Vampire Hunter,,
1851411882,Primary Attack,AB_Voltage_KickCombo_Final_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,Domina the Blade Dancer,,
788963695,Primary Attack,AB_Voltage_SprintKick_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,Domina the Blade Dancer,,
-1143650386,Primary Attack,AB_Voltage_SprintKick_Antip_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,Domina the Blade Dancer,,
-1372140488,Primary Attack,AB_Voltage_Swap_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,Domina the Blade Dancer,,
1191517048,Primary Attack,AB_Voltage_Whip_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,Domina the Blade Dancer,,
54541608,Primary Attack,AB_Wendigo_IceDash_Init_AbilityGroup,Other,Movement,,auto,,,Unreviewed,,Conditional,,,Frostmaw the Mountain Terror,,
203761859,Primary Attack,AB_Wendigo_IceDash_Strike_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,Frostmaw the Mountain Terror,,
-496233120,Primary Attack,AB_Wendigo_IceDash_Travel_AbilityGroup,Other,Movement,,auto,,,Unreviewed,,Conditional,,,Frostmaw the Mountain Terror,,
-2090815764,Primary Attack,AB_Wendigo_SnowStorm_AbilityGroup,Other,CloseRange,Channel,auto,,,Unreviewed,,Conditional,,,Frostmaw the Mountain Terror,,
-1789525825,Primary Attack,AB_Werewolf_Bite_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,Villager,,
151283351,Primary Attack,AB_Winter_Yeti_Avalanche_AbilityGroup,Other,Aimed,,auto,,,Unreviewed,,Conditional,,,Terrorclaw the Ogre,,
1910986910,Primary Attack,AB_Winter_Yeti_IceCrack_AbilityGroup,Other,Aimed,,auto,,,Unreviewed,,Conditional,,,Terrorclaw the Ogre,,
1558429115,Primary Attack,AB_Wolf_Boss_Bite_Enraged_Group,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,Alpha the White Wolf,,
-1654954396,Primary Attack,AB_Wolf_Boss_Bite_Group,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,Alpha the White Wolf,,
128007572,Primärangriff,AB_Vampire_Whip_Primary_Mounted_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,,,
2111431121,Raging Tempest,AB_Storm_RagingTempest_AbilityGroup,Storm|Ultimate,CloseRange,,auto,,,Unreviewed,,Conditional,,,,,
1187864883,Rain of Bolts,AB_Bandit_Foreman_BoltStorm_Group,Other,CloseRange,Channel,auto,,,Unreviewed,,Conditional,,,Lesser Blood Soul,,
765386506,Rain of Bolts,AB_Vampire_Crossbow_IceShard_Group,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,General Elena the Hollow,,
-1760359784,Rain of Bolts,AB_Vampire_Crossbow_RainOfBolts_Group,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,,,
1622839653,Rifleman Projectile,AB_Rifleman_Projectile_Group,Other,Aimed,,auto,,,Unreviewed,,Conditional,,,Rifleman,,
-223453383,Roar,AB_Shapeshift_Golem_T02_Roar_AbilityGroup,Blood|Defensive,CloseRange,,auto,,,Unreviewed,,Conditional,,,,,
-150520781,Rock Elemental Rollout,AB_RockElemental_Rollout_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,Rock Elemental,,
1166812757,Salto ártico,AB_Legion_Vargulf_MaulSetup_TravelRight_AbilityGroup,Other,Movement,,auto,,,Unreviewed,,Conditional,,,Bestia asesina,,
215933642,Sanguine Coil,AB_Sommelier_BloodBolt_AbilityGroup,Other,Aimed,Channel,auto,,,Unreviewed,,Conditional,,,Baron du Bouchon the Sommelier,,
594778109,Scarecrow Projectile,AB_Scarecrow_Projectile_Group,Other,Aimed,Channel,auto,,,Unreviewed,,Conditional,,,Scarecrow,,
-265839081,Scratcher Dash,AB_Scratcher_Dash_AbilityGroup,Other,Aimed,,auto,,,Unreviewed,,Conditional,,,Mutilatrice harpie,,
1239155316,Sea Serpent Acid Puke,AB_SeaSerpent_AcidPuke_AbilityGroup,Other,Aimed,,auto,,,Unreviewed,,Conditional,,,,,
-749389155,Secondary Attack,AB_Cursed_Mountainbeast_HornFlick_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,Gorecrusher the Behemoth,,
-453331838,Secondary Attack,AB_Cursed_Mountainbeast_MeleeStraight_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,Gorecrusher the Behemoth,,
-1321161639,Secondary Attack,AB_Winter_Yeti_FrostBite_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,Terrorclaw the Ogre,,
1253708985,Secondary Attack,AB_Winter_Yeti_GrabIcicle_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,Terrorclaw the Ogre,,
-1571128781,Secondary Attack,AB_Winter_Yeti_ThrowIcicle_AbilityGroup,Other,Aimed,,auto,,,Unreviewed,,Conditional,,,Terrorclaw the Ogre,,
-1981491221,Shadow Bolt,AB_Noctem_Trader_Attack_AbilityGroup,Other,Aimed,,auto,,,Unreviewed,,Conditional,,,Vampire Merchant,,
436038744,Shadow Leap,AB_Horse_Vampire_Leap_Travel_AbilityGroup,Other,Movement,,auto,,,Unreviewed,,Conditional,,,,,
445289088,Shadow Leap,AB_Horse_Vampire_Leap_Travel_Gloomrot_AbilityGroup,Other,Movement,,auto,,,Unreviewed,,Conditional,,,,,
-20922272,Shadow Leap,AB_Horse_Vampire_Leap_Travel_PMK_AbilityGroup,Other,Movement,,auto,,,Unreviewed,,Conditional,,,,,
-880131926,Shadowbolt,AB_Blood_Shadowbolt_AbilityGroup,Blood|Offensive,Aimed,,auto,,,Unreviewed,,Conditional,,,,,
1873182450,Shapeshift Bear Dash,AB_Shapeshift_Bear_Dash_Group,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,,,
833416928,Shapeshift Wolf Leap Travel Blackfang,AB_Shapeshift_Wolf_Leap_Travel_Blackfang_AbilityGroup,,Movement,,auto,,,Unreviewed,,Conditional,,,,,
1335008684,Shockwave,AB_Vampire_Sword_Shockwave_Main_AbilityGroup,Other,Aimed,,auto,,,Unreviewed,,Conditional,,,,,
14947666,Shriek,AB_Cultist_FireBlast_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,Flame Fanatic,,
-1951127647,Shriek,AB_Cultist_ShapeShift_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,,,
429807295,Shriek,AB_Cursed_Witch_Hex_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,Witch,,
1860769470,Shriek,AB_Cursed_Witch_Hex_VBlood_AbilityGroup,Other,CloseRange,Channel,auto,,,Unreviewed,,Conditional,,,Matka the Curse Weaver,,
379001645,Shriek,AB_Undead_SkeletonMage_UnholyBlast_Group,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,Skeleton Mage,,
1601771862,Skeleton Crossbow Shared Crossbow,AB_SkeletonCrossbow_Shared_Crossbow_Group,Other,Aimed,Channel,auto,,,Unreviewed,,Conditional,,,Skeleton Crossbow,,
401195214,Slave Master Charge Attack,AB_SlaveMaster_ChargeAttack_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,Slave Master,,
80712753,Slave Master Ranged Attack,AB_SlaveMaster_RangedAttack_AbilityGroup,Other,Aimed,,auto,,,Unreviewed,,Conditional,,,Slave Master,,
1121958763,Smack,AB_Vampire_Mace_Smack_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,,,
477749225,Snapshot,AB_Vampire_Crossbow_Snapshot_Group,Other,Aimed,,auto,,,Unreviewed,,Conditional,,,,,
725170243,Sorceress AoE,AB_Sorceress_AoE_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,Harpy Sorceress,,
1075000607,Sorceress Projectile,AB_Sorceress_Projectile_AbilityGroup,Other,Aimed,,auto,,,Unreviewed,,Conditional,,,Harpy Sorceress,,
2138402840,Soulburn,AB_Unholy_Soulburn_AbilityGroup,Unholy|Offensive,Summon,,auto,,,Unreviewed,,Conditional,,,,,
1650878435,Spectral Guardian,AB_Illusion_SpectralGuardian_AbilityGroup,Illusion|Ultimate,Summon,,auto,,,Unreviewed,,Conditional,,,,,
-781549505,Spectral Leap,AB_Shapeshift_Wolf_Leap_Travel_AbilityGroup,Other,Movement,,auto,,,Unreviewed,,Conditional,,,,,
837193552,Spectral Leap,AB_Vampire_Dracula_WolfLeap_EnterTravel_AbilityGroup,Other,Movement,,auto,,,Unreviewed,,Conditional,,,Dracula the Immortal King,,
-2103202975,Spectral Leap,AB_Vampire_Dracula_WolfLeap_ExitTravel_AbilityGroup,Other,Movement,,auto,,,Unreviewed,,Conditional,,,Dracula the Immortal King,,
1660492999,Spectral Strike,AB_Bandit_Thieft_Dash_Elite_AbilityGroup,Other,CloseRange,Channel,auto,,,Unreviewed,,Conditional,,,,,
-290102537,Spectral Strike,AB_Dash_Demount_Roll_AbilityGroup,Other,Movement,,auto,,,Unreviewed,,Conditional,,,,,
-570933441,Spectral Strike,AB_Gloomrot_Monster_SideStepLeft_AbilityGroup,Other,Aimed,,auto,,,Unreviewed,,Conditional,,,Adam the Firstborn,,
1808542763,Spectral Strike,AB_Gloomrot_Monster_SideStepRight_AbilityGroup,Other,Aimed,,auto,,,Unreviewed,,Conditional,,,Adam the Firstborn,,
-1717533555,Spectral Strike,AB_Gloomrot_RailgunSergeant_WarpInit_AbilityGroup,Other,Aimed,,auto,,,Unreviewed,,Conditional,,,Voltatia the Power Master,,
-1401138411,Spectral Strike,AB_Legion_Assassin_TeleportInit_AbilityGroup,Other,Movement,,auto,,,Unreviewed,,Conditional,,,Exsanguinator,,
-53726244,Spectral Strike,AB_Legion_Assassin_TeleportLeft_AbilityGroup,Other,Movement,,auto,,,Unreviewed,,Conditional,,,Exsanguinator,,
-294731102,Spectral Strike,AB_Legion_Assassin_TeleportRight_AbilityGroup,Other,Movement,,auto,,,Unreviewed,,Conditional,,,Exsanguinator,,
701450949,Spectral Strike,AB_Legion_Gargoyle_Relocate_ForwardInit_AbilityGroup,Other,Aimed,,auto,,,Unreviewed,,Conditional,,,Beatrice the Tailor,,
951198708,Spectral Strike,AB_Legion_NightMaiden_EvadeGlideInit_AbilityGroup,Other,Aimed,,auto,,,Unreviewed,,Conditional,,,Night Maiden,,
86533405,Spectral Strike,AB_Legion_Vargulf_MaulSetup_Init_AbilityGroup,Other,Aimed,,auto,,,Unreviewed,,Conditional,,,Slaughterbeast,,
-284360089,Spectral Strike,AB_Lightweaver_TeleportInit_AbilityGroup,Other,Movement,,auto,,,Unreviewed,,Conditional,,,Lightweaver,,
1891756809,Spectral Strike,AB_Lightweaver_TeleportLeft_AbilityGroup,Other,Movement,,auto,,,Unreviewed,,Conditional,,,Lightweaver,,
-202704002,Spectral Strike,AB_Militia_LightArrow_Dash_AbilityGroup,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,Meredith the Bright Archer,,
1714996121,Spectral Strike,AB_Militia_LightArrow_Dash_Group,Other,CloseRange,,auto,,,Unreviewed,,Conditional,,,,,
2121218473,Spectral Strike,AB_Vampire_Dracula_BloodStones_Summon_AbilityGroup,Other,Summon,Channel,auto,,,Unreviewed,,Conditional,,,Dracula the Immortal King,,
207057426,Spectral Strike,AB_VHunter_CastleMan_JumpInit_AbilityGroup,Other,Aimed,,auto,,,Unreviewed,,Conditional,,,Simon Belmont the Vampire Hunter,,
1122774146,Spectral Strike,AB_VHunter_CastleMan_JumpRight_AbilityGroup,Other,Aimed,,auto,,,Unreviewed,,Conditional,,,Simon Belmont the Vampire Hunter,,
